id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality,extroversion_score,introversion_score,social_balance,social_fatigue,social_proactivity,solitude_preference,feature_mean,feature_std,feature_max,feature_min,is_pseudo,confidence
12437,7.0,2.0,1.0,2.0,2.0,4.0,,Introvert,2.3333333333333335,3.6666666666666665,-1.333333333333333,2.0,8.0,0.0,2.794625155202796,2.8514721602413133,8.0,-1.333333333333333,False,1.0
12438,0.0,0.0,6.0,4.0,0.0,11.0,4.0,Extrovert,6.25,0.0,6.25,0.0,44.0,0.0,8.449659641183704,13.932199130780234,44.0,0.0,False,1.0
12439,8.0,2.0,0.0,1.0,2.0,1.0,3.0,Extrovert,1.25,4.0,-2.75,0.0,1.0,0.0,1.7562772665532573,2.9276415305767243,8.0,-2.75,False,1.0
12440,1.0,0.0,7.0,4.0,0.0,7.0,4.0,Extrovert,5.5,0.3333333333333333,5.166666666666667,0.0,28.0,2.0,6.137927744462086,8.656331229642715,28.0,0.0,False,1.0
12441,7.0,2.0,1.0,,2.0,,1.0,Introvert,1.0,3.6666666666666665,-2.6666666666666665,2.0,,0.0,1.8228634550703284,2.81781394841295,7.0,-2.6666666666666665,False,1.0
12442,1.0,1.0,4.0,6.0,0.0,10.0,,Extrovert,6.666666666666667,0.6666666666666666,6.0,0.0,60.0,1.0,11.315427033863905,19.54503377887829,60.0,0.0,False,1.0
12443,3.0,0.0,5.0,7.0,0.0,4.0,7.0,Extrovert,5.75,1.0,4.75,0.0,28.0,6.0,6.603152415568308,8.478878214195326,28.0,0.0,False,1.0
12444,1.0,0.0,3.0,5.0,0.0,4.0,5.0,Extrovert,4.25,0.3333333333333333,3.9166666666666665,0.0,20.0,2.0,4.558541551400706,6.133319391272747,20.0,0.0,False,1.0
12445,3.0,0.0,9.0,,0.0,15.0,7.0,Extrovert,10.333333333333334,1.0,9.333333333333334,0.0,,6.0,5.7522538857799415,5.209947330808726,15.0,0.0,False,1.0
12446,10.0,2.0,0.0,2.0,1.0,2.0,0.0,Introvert,1.0,4.333333333333333,-3.333333333333333,0.0,4.0,0.0,2.0345630203289318,3.654557363117929,10.0,-3.333333333333333,False,1.0
12447,9.0,2.0,,0.0,2.0,4.0,2.0,Introvert,2.0,4.333333333333333,-2.333333333333333,,0.0,0.0,2.316204169166989,3.343219924683881,9.0,-2.333333333333333,False,1.0
12448,0.0,0.0,9.0,6.0,0.0,12.0,8.0,Extrovert,8.75,0.0,8.75,0.0,72.0,0.0,13.257455659577678,22.806801903546592,72.0,0.0,False,1.0
12449,1.0,0.0,9.0,3.0,0.0,6.0,,Extrovert,6.0,0.3333333333333333,5.666666666666667,0.0,18.0,2.0,4.908022658794023,5.817942652550896,18.0,0.0,False,1.0
12450,3.0,2.0,1.0,2.0,2.0,2.0,1.0,Introvert,1.5,2.3333333333333335,-0.8333333333333335,2.0,4.0,0.0,1.652299224022207,1.3704205321720404,4.0,-0.8333333333333335,False,1.0
12451,3.0,0.0,5.0,4.0,0.0,11.0,1.0,Extrovert,5.25,1.0,4.25,0.0,44.0,6.0,8.629138331806828,13.783599330497855,44.0,0.0,False,1.0
12452,0.0,0.0,4.0,3.0,0.0,6.0,,Extrovert,4.333333333333333,0.0,4.333333333333333,0.0,18.0,0.0,4.132466559650916,5.835179991307886,18.0,0.0,False,1.0
12453,3.0,0.0,8.0,3.0,0.0,,3.0,Extrovert,4.666666666666667,1.0,3.666666666666667,0.0,,6.0,3.0589261408041826,2.703503068083576,8.0,0.0,False,1.0
12454,4.0,2.0,0.0,,2.0,,2.0,Introvert,1.0,2.6666666666666665,-1.6666666666666665,0.0,,0.0,1.2273482130787023,1.770229959310434,4.0,-1.6666666666666665,False,1.0
12455,1.0,0.0,8.0,6.0,0.0,13.0,4.0,Extrovert,7.75,0.3333333333333333,7.416666666666667,0.0,78.0,2.0,13.894215898851382,24.779140290951855,78.0,0.0,False,1.0
12456,4.0,1.0,3.0,1.0,2.0,4.0,1.0,Introvert,2.25,2.3333333333333335,-0.08333333333333348,6.0,4.0,4.0,2.6339569952705038,1.8462013098437187,6.0,-0.08333333333333348,False,1.0
12457,3.0,0.0,7.0,4.0,0.0,5.0,5.0,Extrovert,5.25,1.0,4.25,0.0,20.0,6.0,5.315208824555202,5.995298490821056,20.0,0.0,False,1.0
12458,3.0,0.0,,6.0,0.0,9.0,7.0,Extrovert,7.333333333333333,1.0,6.333333333333333,,54.0,6.0,11.86366922907752,17.608173033129525,54.0,0.0,False,1.0
12459,4.0,1.0,9.0,7.0,0.0,14.0,9.0,Extrovert,9.75,1.6666666666666667,8.083333333333334,0.0,98.0,4.0,17.777171378334213,30.898826754730862,98.0,0.0,False,1.0
12460,2.0,0.0,6.0,7.0,0.0,4.0,5.0,Extrovert,5.5,0.6666666666666666,4.833333333333333,0.0,28.0,4.0,6.320568593784225,8.546577127016345,28.0,0.0,False,1.0
12461,5.0,2.0,0.0,,2.0,2.0,1.0,Introvert,1.0,3.0,-2.0,0.0,,0.0,1.3414373218801081,2.0536762368447685,5.0,-2.0,False,1.0
12462,5.0,2.0,2.0,0.0,2.0,,0.0,Introvert,0.6666666666666666,3.0,-2.3333333333333335,4.0,,0.0,1.504918690421124,2.2508734931171577,5.0,-2.3333333333333335,False,1.0
12463,2.0,0.0,8.0,7.0,0.0,6.0,8.0,Extrovert,7.25,0.6666666666666666,6.583333333333333,0.0,42.0,4.0,8.913431507842999,12.934998682128281,42.0,0.0,False,1.0
12464,2.0,1.0,4.0,7.0,0.0,5.0,10.0,Extrovert,6.5,1.0,5.5,0.0,35.0,2.0,7.6049890625255125,10.784840789256698,35.0,0.0,False,1.0
12465,5.0,2.0,0.0,2.0,1.0,4.0,2.0,Introvert,2.0,2.6666666666666665,-0.6666666666666665,0.0,8.0,0.0,2.3464351946806863,2.631679839438086,8.0,-0.6666666666666665,False,1.0
12466,,2.0,0.0,2.0,2.0,2.0,1.0,Introvert,1.25,2.0,-0.75,0.0,4.0,,1.4315853760596156,1.4307814035587956,4.0,-0.75,False,1.0
12467,2.0,0.0,9.0,5.0,0.0,14.0,10.0,Extrovert,9.5,0.6666666666666666,8.833333333333334,0.0,70.0,4.0,13.634268582174867,21.908009757727115,70.0,0.0,False,1.0
12468,3.0,0.0,7.0,4.0,0.0,4.0,,Extrovert,5.0,1.0,4.0,0.0,16.0,6.0,4.662158738355133,4.961152998320946,16.0,0.0,False,1.0
12469,2.0,0.0,7.0,3.0,0.0,9.0,5.0,Extrovert,6.0,0.6666666666666666,5.333333333333333,0.0,27.0,4.0,6.379242691565232,8.269754614291132,27.0,0.0,False,1.0
12470,1.0,0.0,4.0,5.0,0.0,9.0,6.0,Extrovert,6.0,0.3333333333333333,5.666666666666667,0.0,45.0,2.0,8.671230662410983,14.114547792940874,45.0,0.0,False,1.0
12471,0.0,0.0,6.0,4.0,0.0,5.0,6.0,Extrovert,5.25,0.0,5.25,0.0,20.0,0.0,4.762935831255121,6.267507743129588,20.0,0.0,False,1.0
12472,1.0,0.0,9.0,6.0,0.0,10.0,6.0,Introvert,7.75,0.3333333333333333,7.416666666666667,0.0,60.0,2.0,11.403994891920126,18.853875416774716,60.0,0.0,False,1.0
12473,9.0,2.0,2.0,0.0,2.0,3.0,3.0,Introvert,2.0,4.333333333333333,-2.333333333333333,4.0,0.0,0.0,2.3908293673455256,3.1326311972507854,9.0,-2.333333333333333,False,1.0
12474,8.0,2.0,3.0,2.0,2.0,2.0,3.0,Introvert,2.5,4.0,-1.5,6.0,4.0,0.0,2.8674946388174583,2.6790119889966575,8.0,-1.5,False,1.0
12475,9.0,2.0,2.0,1.0,1.0,5.0,0.0,Introvert,2.0,4.0,-2.0,2.0,5.0,0.0,2.5411418503487058,3.140796426610309,9.0,-2.0,False,1.0
12476,1.0,0.0,,6.0,0.0,12.0,6.0,Extrovert,8.0,0.3333333333333333,7.666666666666667,,72.0,2.0,14.550177409487299,24.021022171063805,72.0,0.0,False,1.0
12477,3.0,0.0,5.0,5.0,0.0,7.0,3.0,Extrovert,5.0,1.0,4.0,0.0,35.0,6.0,7.283258681601557,10.778606028557098,35.0,0.0,False,1.0
12478,2.0,0.0,7.0,5.0,0.0,9.0,5.0,Extrovert,6.5,0.6666666666666666,5.833333333333333,0.0,45.0,4.0,9.04414499885601,13.973181513263015,45.0,0.0,False,1.0
12479,1.0,0.0,8.0,4.0,0.0,11.0,8.0,Extrovert,7.75,0.3333333333333333,7.416666666666667,0.0,44.0,2.0,9.200807416071788,13.709414929909652,44.0,0.0,False,1.0
12480,2.0,0.0,9.0,3.0,0.0,6.0,5.0,Extrovert,5.75,0.6666666666666666,5.083333333333333,0.0,18.0,4.0,5.054426555918928,5.52580566138346,18.0,0.0,False,1.0
12481,4.0,1.0,2.0,0.0,2.0,4.0,2.0,Introvert,2.0,2.3333333333333335,-0.3333333333333335,4.0,0.0,4.0,2.0198406903395356,1.5843828279892684,4.0,-0.3333333333333335,False,1.0
12482,7.0,2.0,2.0,,2.0,3.0,1.0,Introvert,2.0,3.6666666666666665,-1.6666666666666665,4.0,,0.0,2.3234096682181127,2.5104382941325687,7.0,-1.6666666666666665,False,1.0
12483,10.0,2.0,2.0,0.0,2.0,1.0,3.0,Extrovert,1.5,4.666666666666667,-3.166666666666667,4.0,0.0,0.0,2.2952409643090737,3.592558284222344,10.0,-3.166666666666667,False,1.0
12484,,1.0,0.0,0.0,2.0,2.0,1.0,Introvert,0.75,1.5,-0.75,0.0,0.0,,0.689382574692035,0.9296615122243965,2.0,-0.75,False,1.0
12485,3.0,0.0,3.0,4.0,0.0,11.0,7.0,Extrovert,6.25,1.0,5.25,0.0,44.0,6.0,9.003384441480552,13.657688611567794,44.0,0.0,False,1.0
12486,8.0,2.0,2.0,0.0,2.0,1.0,3.0,Introvert,1.5,4.0,-2.5,4.0,0.0,0.0,2.05761715765675,2.9048351826642946,8.0,-2.5,False,1.0
12487,,0.0,9.0,4.0,0.0,13.0,5.0,Extrovert,7.75,0.0,7.75,0.0,52.0,,11.626540902997048,17.10257355536691,52.0,0.0,False,1.0
12488,3.0,0.0,4.0,6.0,0.0,12.0,8.0,Extrovert,7.5,1.0,6.5,0.0,72.0,6.0,13.339382100436714,22.64593641666452,72.0,0.0,False,1.0
12489,0.0,0.0,3.0,5.0,0.0,9.0,7.0,Extrovert,6.0,0.0,6.0,0.0,45.0,0.0,8.489921208792058,14.243073982050502,45.0,0.0,False,1.0
12490,0.0,0.0,4.0,6.0,0.0,10.0,6.0,Extrovert,6.5,0.0,6.5,0.0,60.0,0.0,10.749189551807326,19.08223847054019,60.0,0.0,False,1.0
12491,8.0,2.0,3.0,1.0,2.0,5.0,3.0,Extrovert,3.0,4.0,-1.0,6.0,5.0,0.0,3.1548209083172316,2.679651992595205,8.0,-1.0,False,1.0
12492,2.0,0.0,8.0,3.0,0.0,3.0,8.0,Extrovert,5.5,0.6666666666666666,4.833333333333333,0.0,9.0,4.0,3.759093296568369,3.218929585619002,9.0,0.0,False,1.0
12493,2.0,0.0,8.0,6.0,0.0,11.0,9.0,Extrovert,8.5,0.6666666666666666,7.833333333333333,0.0,66.0,4.0,12.699871674478812,20.645407383807076,66.0,0.0,False,1.0
12494,1.0,0.0,4.0,7.0,0.0,13.0,5.0,Extrovert,7.25,0.3333333333333333,6.916666666666667,0.0,91.0,2.0,15.50334262581795,29.102876809474097,91.0,0.0,False,1.0
12495,1.0,1.0,5.0,6.0,0.0,11.0,3.0,Extrovert,6.25,0.6666666666666666,5.583333333333333,0.0,66.0,1.0,11.668572562840408,20.97841075807476,66.0,0.0,False,1.0
12496,2.0,0.0,8.0,4.0,0.0,4.0,4.0,Extrovert,5.0,0.6666666666666666,4.333333333333333,0.0,16.0,4.0,4.48956684528009,4.875011728302287,16.0,0.0,False,1.0
12497,3.0,0.0,4.0,4.0,0.0,15.0,3.0,Extrovert,6.5,1.0,5.5,0.0,60.0,6.0,11.314553331829616,18.931562925272512,60.0,0.0,False,1.0
12498,1.0,0.0,5.0,4.0,0.0,13.0,5.0,Extrovert,6.75,0.3333333333333333,6.416666666666667,0.0,52.0,2.0,9.928141129889799,16.407439037606984,52.0,0.0,False,1.0
12499,0.0,0.0,7.0,3.0,0.0,7.0,6.0,Extrovert,5.75,0.0,5.75,0.0,21.0,0.0,5.096300008602345,6.625021547917898,21.0,0.0,False,1.0
12500,1.0,0.0,8.0,5.0,0.0,11.0,8.0,Extrovert,8.0,0.3333333333333333,7.666666666666667,0.0,55.0,2.0,10.8098319176979,17.22177147814459,55.0,0.0,False,1.0
12501,3.0,0.0,6.0,,0.0,10.0,4.0,Extrovert,6.666666666666667,1.0,5.666666666666667,0.0,,6.0,3.9682014009119495,3.4260628400459905,10.0,0.0,False,1.0
12502,0.0,0.0,6.0,3.0,1.0,10.0,6.0,Extrovert,6.25,0.3333333333333333,5.916666666666667,6.0,30.0,0.0,6.953904244135978,9.242317057623053,30.0,0.0,False,1.0
12503,,1.0,3.0,1.0,2.0,3.0,1.0,Introvert,2.0,1.5,0.5,6.0,3.0,,2.2823604269233413,1.7276414592973546,6.0,0.5,False,1.0
12504,3.0,0.0,8.0,7.0,0.0,10.0,5.0,Extrovert,7.5,1.0,6.5,0.0,70.0,6.0,13.060122479185717,21.959466770303894,70.0,0.0,False,1.0
12505,4.0,2.0,0.0,1.0,2.0,5.0,3.0,Introvert,2.25,2.6666666666666665,-0.4166666666666665,0.0,5.0,0.0,2.0588184887752754,1.8898581413844517,5.0,-0.4166666666666665,False,1.0
12506,11.0,2.0,3.0,0.0,2.0,3.0,1.0,Introvert,1.75,5.0,-3.25,6.0,0.0,0.0,2.6567476880508725,3.9706664070721662,11.0,-3.25,False,1.0
12507,,0.0,9.0,5.0,0.0,13.0,7.0,Extrovert,8.5,0.0,8.5,0.0,65.0,,14.011600038508394,21.434043855938366,65.0,0.0,False,1.0
12508,,0.0,7.0,6.0,1.0,12.0,3.0,Extrovert,7.0,0.5,6.5,7.0,72.0,,15.040679365928247,23.752020420412695,72.0,0.0,False,1.0
12509,1.0,1.0,8.0,5.0,0.0,12.0,5.0,Extrovert,7.5,0.6666666666666666,6.833333333333333,0.0,60.0,1.0,11.31147519247016,18.897523222025576,60.0,0.0,False,1.0
12510,2.0,0.0,6.0,4.0,0.0,15.0,4.0,Extrovert,7.25,0.6666666666666666,6.583333333333333,0.0,60.0,4.0,11.409537917006203,18.915153805078642,60.0,0.0,False,1.0
12511,1.0,0.0,5.0,6.0,0.0,11.0,4.0,Extrovert,6.5,0.3333333333333333,6.166666666666667,0.0,66.0,2.0,11.762756980882072,20.95246326492389,66.0,0.0,False,1.0
12512,2.0,0.0,9.0,4.0,0.0,5.0,9.0,Extrovert,6.75,0.6666666666666666,6.083333333333333,0.0,20.0,4.0,5.7139331750629925,6.1625594996530975,20.0,0.0,False,1.0
12513,10.0,1.0,1.0,2.0,2.0,1.0,1.0,Introvert,1.25,4.333333333333333,-3.083333333333333,2.0,2.0,10.0,2.806025065433329,3.918973533347195,10.0,-3.083333333333333,False,1.0
12514,,2.0,3.0,2.0,2.0,1.0,3.0,Introvert,2.25,2.0,0.25,6.0,2.0,,2.3678474348318526,1.6810303215202862,6.0,0.25,False,1.0
12515,5.0,2.0,2.0,2.0,2.0,0.0,,Introvert,1.3333333333333333,3.0,-1.6666666666666667,4.0,0.0,0.0,1.6565898942503803,2.0098864912185754,5.0,-1.6666666666666667,False,1.0
12516,1.0,0.0,4.0,4.0,0.0,15.0,3.0,Extrovert,6.5,0.3333333333333333,6.166666666666667,0.0,60.0,2.0,10.94416387595251,19.10394401154271,60.0,0.0,False,1.0
12517,4.0,2.0,,2.0,2.0,5.0,2.0,Extrovert,3.0,2.6666666666666665,0.3333333333333335,,10.0,0.0,3.248291704370689,3.0633019007762674,10.0,0.0,False,1.0
12518,8.0,2.0,2.0,,2.0,4.0,1.0,Introvert,2.3333333333333335,4.0,-1.6666666666666665,4.0,,0.0,2.6025184273799393,2.8169523936722705,8.0,-1.6666666666666665,False,1.0
12519,11.0,2.0,1.0,0.0,1.0,5.0,0.0,Introvert,1.5,4.666666666666667,-3.166666666666667,1.0,0.0,0.0,2.1840291204159428,3.9709693263077703,11.0,-3.166666666666667,False,1.0
12520,8.0,2.0,2.0,,2.0,10.0,2.0,Introvert,4.666666666666667,4.0,0.666666666666667,4.0,,0.0,3.7312070931584835,3.2462862808340915,10.0,0.0,False,1.0
12521,9.0,0.0,8.0,6.0,0.0,6.0,4.0,Extrovert,6.0,3.0,3.0,0.0,36.0,18.0,8.965760130887812,11.153870673760197,36.0,0.0,False,1.0
12522,3.0,0.0,4.0,,0.0,15.0,3.0,Extrovert,7.333333333333333,1.0,6.333333333333333,0.0,,6.0,4.619580298174023,4.870072146746962,15.0,0.0,False,1.0
12523,3.0,1.0,9.0,4.0,0.0,13.0,5.0,Extrovert,7.75,1.3333333333333333,6.416666666666667,0.0,52.0,3.0,10.549493909065983,16.169639350889824,52.0,0.0,False,1.0
12524,0.0,1.0,4.0,5.0,0.0,14.0,7.0,Extrovert,7.5,0.3333333333333333,7.166666666666667,0.0,70.0,0.0,12.574337422914866,22.278600463733152,70.0,0.0,False,1.0
12525,9.0,2.0,1.0,2.0,2.0,2.0,0.0,Introvert,1.25,4.333333333333333,-3.083333333333333,2.0,4.0,0.0,2.191257386072963,3.2471250702917436,9.0,-3.083333333333333,False,1.0
12526,1.0,0.0,6.0,7.0,0.0,9.0,,Extrovert,7.333333333333333,0.3333333333333333,7.0,0.0,63.0,2.0,11.98195174422883,20.48394014506967,63.0,0.0,False,1.0
12527,3.0,0.0,5.0,4.0,0.0,7.0,8.0,Extrovert,6.0,1.0,5.0,0.0,28.0,6.0,6.6994240875126465,8.479596130299765,28.0,0.0,False,1.0
12528,0.0,0.0,7.0,6.0,0.0,14.0,6.0,Extrovert,8.25,0.0,8.25,0.0,84.0,0.0,14.728584300052475,26.802829843282062,84.0,0.0,False,1.0
12529,0.0,0.0,4.0,7.0,0.0,5.0,5.0,Extrovert,5.25,0.0,5.25,0.0,35.0,0.0,6.823032926788762,11.019274558072613,35.0,0.0,False,1.0
12530,6.0,2.0,0.0,2.0,2.0,3.0,2.0,Introvert,1.75,3.3333333333333335,-1.5833333333333335,0.0,6.0,0.0,2.069698612463717,2.351761475733828,6.0,-1.5833333333333335,False,1.0
12531,3.0,0.0,7.0,,0.0,8.0,3.0,Extrovert,6.0,1.0,5.0,0.0,,6.0,3.570503424581349,2.969073383979833,8.0,0.0,False,1.0
12532,0.0,0.0,9.0,4.0,0.0,12.0,3.0,Extrovert,7.0,0.0,7.0,0.0,48.0,0.0,9.289766774492577,15.219046214455748,48.0,0.0,False,1.0
12533,1.0,1.0,8.0,7.0,0.0,8.0,6.0,Extrovert,7.25,0.6666666666666666,6.583333333333333,0.0,56.0,1.0,10.659853032577013,17.56199191542526,56.0,0.0,False,1.0
12534,5.0,2.0,3.0,0.0,2.0,4.0,,Introvert,2.3333333333333335,3.0,-0.6666666666666665,6.0,0.0,0.0,2.271644899107479,2.1941962945886693,6.0,-0.6666666666666665,False,1.0
12535,2.0,0.0,6.0,5.0,0.0,15.0,8.0,Extrovert,8.5,0.6666666666666666,7.833333333333333,0.0,75.0,4.0,13.948846496942695,23.649158353270806,75.0,0.0,False,1.0
12536,1.0,0.0,5.0,4.0,0.0,10.0,10.0,Extrovert,7.25,0.3333333333333333,6.916666666666667,0.0,40.0,2.0,8.461320856621924,12.469805397401593,40.0,0.0,False,1.0
12537,,0.0,4.0,6.0,0.0,11.0,8.0,Extrovert,7.25,0.0,7.25,0.0,66.0,,13.629970051927492,21.920940654075068,66.0,0.0,False,1.0
12538,9.0,2.0,0.0,2.0,1.0,0.0,1.0,Introvert,0.75,4.0,-3.25,0.0,0.0,0.0,1.5508839567334447,3.340171277743157,9.0,-3.25,False,1.0
12539,2.0,0.0,4.0,7.0,0.0,6.0,5.0,Extrovert,5.5,0.6666666666666666,4.833333333333333,0.0,42.0,4.0,8.250507355932658,13.065428683734844,42.0,0.0,False,1.0
12540,3.0,0.0,6.0,3.0,0.0,6.0,6.0,Extrovert,5.25,1.0,4.25,0.0,18.0,6.0,5.0434072496509765,5.402034645665477,18.0,0.0,False,1.0
12541,2.0,0.0,5.0,4.0,0.0,14.0,7.0,Extrovert,7.5,0.6666666666666666,6.833333333333333,0.0,56.0,4.0,10.948963618062647,17.55924938990115,56.0,0.0,False,1.0
12542,8.0,1.0,2.0,2.0,2.0,2.0,1.0,Introvert,1.75,3.6666666666666665,-1.9166666666666665,4.0,4.0,8.0,2.8945103109929744,2.950069562904838,8.0,-1.9166666666666665,False,1.0
12543,0.0,0.0,8.0,3.0,0.0,7.0,9.0,Extrovert,6.75,0.0,6.75,0.0,21.0,0.0,5.48910488629183,6.723586144023369,21.0,0.0,False,1.0
12544,5.0,2.0,3.0,1.0,2.0,2.0,,Introvert,2.0,3.0,-1.0,6.0,2.0,0.0,2.2601796898437545,2.0814577459555523,6.0,-1.0,False,1.0
12545,6.0,2.0,0.0,2.0,2.0,2.0,,Introvert,1.3333333333333333,3.3333333333333335,-2.0,0.0,4.0,0.0,1.7816149922448448,2.3316659003613824,6.0,-2.0,False,1.0
12546,3.0,0.0,4.0,,0.0,,6.0,Extrovert,5.0,1.0,4.0,0.0,,6.0,2.883558414788978,2.3713234240527354,6.0,0.0,False,1.0
12547,10.0,2.0,0.0,0.0,1.0,4.0,3.0,Introvert,1.75,4.333333333333333,-2.583333333333333,0.0,0.0,0.0,2.1078781849246746,3.55836269050883,10.0,-2.583333333333333,False,1.0
12548,0.0,0.0,5.0,3.0,0.0,4.0,4.0,Extrovert,4.0,0.0,4.0,0.0,12.0,0.0,3.1889951134021612,3.8131588467279993,12.0,0.0,False,1.0
12549,0.0,0.0,8.0,3.0,0.0,12.0,9.0,Extrovert,8.0,0.0,8.0,0.0,36.0,0.0,8.022036604638789,11.357867587586513,36.0,0.0,False,1.0
12550,3.0,0.0,4.0,4.0,0.0,6.0,6.0,Extrovert,5.0,1.0,4.0,0.0,24.0,6.0,5.767583771310685,7.243333929252134,24.0,0.0,False,1.0
12551,5.0,0.0,9.0,3.0,0.0,6.0,,Extrovert,6.0,1.6666666666666667,4.333333333333333,0.0,18.0,10.0,5.7180013404830605,5.706290651355263,18.0,0.0,False,1.0
12552,0.0,1.0,8.0,6.0,0.0,11.0,3.0,Extrovert,7.0,0.3333333333333333,6.666666666666667,0.0,66.0,0.0,11.829496745225352,20.97887998294277,66.0,0.0,False,1.0
12553,6.0,2.0,2.0,1.0,2.0,4.0,2.0,Introvert,2.25,3.3333333333333335,-1.0833333333333335,4.0,4.0,0.0,2.3947661368480055,2.052444339236545,6.0,-1.0833333333333335,False,1.0
12554,4.0,0.0,8.0,4.0,0.0,12.0,9.0,Extrovert,8.25,1.3333333333333333,6.916666666666667,0.0,48.0,8.0,10.497306877062007,14.7168474277149,48.0,0.0,False,1.0
12555,4.0,2.0,3.0,0.0,2.0,3.0,3.0,Extrovert,2.25,2.6666666666666665,-0.4166666666666665,6.0,0.0,0.0,2.1794742399084424,1.9791890513865116,6.0,-0.4166666666666665,False,1.0
12556,0.0,0.0,6.0,5.0,0.0,13.0,9.0,Extrovert,8.25,0.0,8.25,0.0,65.0,0.0,12.104743167237238,20.598972074206785,65.0,0.0,False,1.0
12557,3.0,0.0,7.0,3.0,0.0,13.0,5.0,Extrovert,7.0,1.0,6.0,0.0,39.0,6.0,8.60322093319149,12.045254788183856,39.0,0.0,False,1.0
12558,2.0,0.0,7.0,5.0,0.0,4.0,4.0,Extrovert,5.0,0.6666666666666666,4.333333333333333,0.0,20.0,4.0,5.031983352028374,6.050515628437102,20.0,0.0,False,1.0
12559,0.0,0.0,7.0,7.0,0.0,6.0,4.0,Extrovert,6.0,0.0,6.0,0.0,42.0,0.0,8.073365992894235,13.239271473209072,42.0,0.0,False,1.0
12560,2.0,0.0,9.0,4.0,0.0,12.0,9.0,Extrovert,8.5,0.6666666666666666,7.833333333333333,0.0,48.0,4.0,10.22149590886199,14.862174775386817,48.0,0.0,False,1.0
12561,0.0,0.0,7.0,3.0,0.0,5.0,10.0,Extrovert,6.25,0.0,6.25,0.0,15.0,0.0,4.4892827917534515,5.047673345833816,15.0,0.0,False,1.0
12562,2.0,1.0,4.0,,0.0,5.0,5.0,Extrovert,4.666666666666667,1.0,3.666666666666667,0.0,,2.0,2.5243105295355566,1.9104755764071635,5.0,0.0,False,1.0
12563,3.0,0.0,6.0,3.0,0.0,6.0,5.0,Extrovert,5.0,1.0,4.0,0.0,18.0,6.0,4.947193258090062,5.399137680386194,18.0,0.0,False,1.0
12564,0.0,0.0,6.0,7.0,0.0,6.0,9.0,Extrovert,7.0,0.0,7.0,0.0,42.0,0.0,8.454160161575818,13.184940987307229,42.0,0.0,False,1.0
12565,1.0,0.0,7.0,3.0,0.0,9.0,5.0,Extrovert,6.0,0.3333333333333333,5.666666666666667,0.0,27.0,2.0,6.19583497383859,8.370299070056253,27.0,0.0,False,1.0
12566,3.0,0.0,6.0,3.0,0.0,13.0,,Extrovert,7.333333333333333,1.0,6.333333333333333,0.0,39.0,6.0,8.843684913027548,12.410843631732936,39.0,0.0,False,1.0
12567,3.0,0.0,6.0,5.0,0.0,11.0,6.0,Extrovert,7.0,1.0,6.0,0.0,55.0,6.0,10.800915005877798,17.123467501411408,55.0,0.0,False,1.0
12568,4.0,0.0,7.0,7.0,0.0,10.0,5.0,Extrovert,7.25,1.3333333333333333,5.916666666666667,0.0,70.0,8.0,13.152630533927836,21.915677939248354,70.0,0.0,False,1.0
12569,4.0,1.0,3.0,3.0,2.0,0.0,1.0,Extrovert,1.75,2.3333333333333335,-0.5833333333333335,6.0,0.0,4.0,2.171637330233316,2.016283447442126,6.0,-0.5833333333333335,False,1.0
12570,0.0,0.0,7.0,4.0,0.0,14.0,8.0,Extrovert,8.25,0.0,8.25,0.0,56.0,0.0,10.866394815009166,17.71309898603616,56.0,0.0,False,1.0
12571,6.0,2.0,0.0,1.0,2.0,3.0,,Introvert,1.3333333333333333,3.3333333333333335,-2.0,0.0,3.0,0.0,1.7116887101993674,2.3098237365871355,6.0,-2.0,False,1.0
12572,1.0,0.0,5.0,5.0,0.0,12.0,6.0,Extrovert,7.0,0.3333333333333333,6.666666666666667,0.0,60.0,2.0,11.123469860888536,18.95234468503999,60.0,0.0,False,1.0
12573,8.0,0.0,7.0,6.0,0.0,8.0,9.0,Extrovert,7.5,2.6666666666666665,4.833333333333334,0.0,48.0,16.0,10.97307857146454,14.654540040341006,48.0,0.0,False,1.0
12574,3.0,0.0,8.0,4.0,0.0,5.0,5.0,Extrovert,5.5,1.0,4.5,0.0,20.0,6.0,5.412922860277867,6.014136438789794,20.0,0.0,False,1.0
12575,1.0,0.0,9.0,4.0,0.0,9.0,9.0,Extrovert,7.75,0.3333333333333333,7.416666666666667,0.0,36.0,2.0,8.100409996841654,11.157092361571024,36.0,0.0,False,1.0
12576,1.0,1.0,7.0,6.0,0.0,13.0,6.0,Extrovert,8.0,0.6666666666666666,7.333333333333333,0.0,78.0,1.0,13.986472337427568,24.73196461042788,78.0,0.0,False,1.0
12577,1.0,0.0,6.0,7.0,0.0,10.0,,Extrovert,7.666666666666667,0.3333333333333333,7.333333333333334,0.0,70.0,2.0,13.1300476801052,22.81730444774822,70.0,0.0,False,1.0
12578,3.0,0.0,4.0,5.0,0.0,12.0,9.0,Extrovert,7.5,1.0,6.5,0.0,60.0,6.0,11.682886719716223,18.738284228939552,60.0,0.0,False,1.0
12579,5.0,1.0,2.0,1.0,2.0,1.0,0.0,Introvert,1.0,2.6666666666666665,-1.6666666666666665,4.0,1.0,5.0,1.8298203866693208,2.044350835204689,5.0,-1.6666666666666665,False,1.0
